timestamp,transactionHash,maker_address,market_slug,outcome,side,price,size,volume_usd,market_title
1766181889,0x76fe7c725d69be7a01a74566deb887df48c9fa7aac327eacefcdb724668bc4b5,0xc98b99ed7f9748fb3eb8d13d0e4531d023286430,will-trump-release-the-epstein-files-by-december-19-771,Yes,BUY,0.9164078,500,458.2039,Will Trump release the Epstein files by December 19?
1766181889,0xbcfd7a5b7623d70ec9b497bc086d1b6610564be833f1abff53c0145650ccdec7,0x0b2e73db8f4eaad4d865be3ec013339891b3ca20,mlbb-rrq-fal-2025-12-19-team-falcons-to-win-1-games,Yes,BUY,0.999,200,199.8,Team Falcons to win 1 games?
1766186749,0x66423afb75aef6893ddf673bfb0a34391ba37885f4e80faf15d66defdfac03b0,0xf5fe4a96475d6ff7421b8ceeb3d634754fe67a9c,will-the-fight-end-in-another-outcome,Yes,BUY,0.0293827763,100000,2938.27763,Will Jake Paul vs. Anthony Joshua have no official winner?
1766186747,0x48aaf7225e5628d664fcd2272f34fb8f67ce974c307ad7a99eb2b298074b55c6,0xa1f39b9b21a7bfb0f540cf106b92e240c7b7d99c,nba-sas-atl-2025-12-19-spread-away-3pt5,Hawks,BUY,0.5,2000,1000,Spread: Spurs (-3.5)
1766186747,0x24700d517f83435101eeb05d25827f28c4e4d296c10a70831314912256b910a4,0x92f4e53c4053d90f8bfe0fb760dad4c1897863d9,btc-updown-15m-1766186100,Up,SELL,0.9348921671409316,133.54,124.8455,Bitcoin Up or Down - December 19. 6:15PM-6:30PM ET
1766186747,0xafc357264fd34df5525b951a36f1fce6d6908e0401263eb0890eeb4188737763,0xa59ffa1a587f4054b46c50e58e3ef5558ba9d53c,nba-sas-atl-2025-12-19-spread-away-3pt5,Hawks,BUY,0.5,3600,1800,Spread: Spurs (-3.5)
1766186745,0xc8c3c38e097e7b0b107784de18f025499894118cbfa27d8eba4a2e6275d4a9f3,0xe60a9b0be459d9849bc2339dac20517639ae6a47,cbb-alcst-bayl-2025-12-19-total-163pt5,Under,BUY,0.58,100,57.99999999999999,Alcorn State Braves vs. Baylor Bears: O/U 163.5
1766186743,0x669d2a7479754f3313a9d63b2a05861c8be68eadb700890984e6b7c331b34680,0x53757615de1c42b83f893b79d4241a009dc2aeea,boxing-jake-paul-vs-anthony-joshua,Paul,BUY,0.11,5107,561.77,Who will win Jake Paul vs Anthony Joshua?
1766186843,0x8877ea9bc8130a16288d42fb81f804cde3113e05314d68b1dbd7ba2b8a1d0e84,0x12fda392be4a64ae8669d129a708125cc7685fab,eth-updown-15m-1766187000,Up,BUY,0.51,100,51,Ethereum Up or Down - December 19. 6:30PM-6:45PM ET
1766186841,0x8c1708473e0a8a6ea6f057c11a53f7af57c3cb20072a4e26bf3699ebbb8d6390,0x72a22d4d155079da8f50c89d4c6c03b6428e7b65,will-barack-obama-be-named-in-newly-released-epstein-files,No,SELL,0.93,72,66.96000000000001,Will Barack Obama be named in newly released Epstein files?
1766186841,0x19db5e31107cdf2e122e8391d4569cf8b95ee89ef5160ccc2f4d3cfa8facd714,0x6df784292a75abce5f519d2fbce75a8ee18d75eb,will-the-phoenix-suns-win-the-2026-nba-finals,No,BUY,0.993,67.47,66.99771,Will the Phoenix Suns win the 2026 NBA Finals?
1766186841,0x7dea3a0274c3a7751499160a4f5bda869e274618d5c16ea6d8c5b2e3e5fa6c1f,0xf98dec26318d00d7863746d6aa2347691ee37adb,nba-chi-cle-2025-12-19,Cavaliers,BUY,0.61,19392.88,11829.6568,Bulls vs. Cavaliers
1766186841,0x28fa61aae6697ee97e587697db49252c2f82370e69f4e611f812eb30a108deee,0xf5cfe6f998d597085e366f915b140e82e0869fc6,maduro-out-by-march-31-2026-187-483,Yes,BUY,0.39,434,169.26000000000002,Maduro out by March 31. 2026?
1766186839,0xa96d6728de546d64778d41b9bdd2660f5e591c33bdb383c75de9c9725362472b,0x97525f551d61452aac12e7636a026c7225d762be,eth-updown-15m-1766187000,Up,BUY,0.51,100,51,Ethereum Up or Down - December 19. 6:30PM-6:45PM ET
1766186839,0xf3dc28bbd94d190b66a1106e28084986c5f5a974025ec778a7e2c3f80495fbf2,0x1f496a1cc840c95a1eca13f1b5bbdf983ff27458,maduro-out-in-2025-411,No,BUY,0.9518331776082855,2626.510671,2499.999998,Maduro out in 2025?
1766186837,0xc78e1f296d957dfed9b533f9752ad58978d398e634fc6c8d1f1f10f233dd5be3,0xb7f55b6d32c2ee3768192d676cd66354f51fc669,cbb-seton-prov-2025-12-19-total-153pt5,Under,BUY,0.53,781,413.93,Seton Hall Pirates vs. Providence Friars: O/U 153.5
1766186837,0x0929bf91b563374370da93c5810dc849a9b7ff11269cc017f149afd4840e9872,0x5939d12d9d7dd3598852968d4613111f1a2ac5a7,will-jake-paul-win-his-boxing-match-against-anthony-joshua,Yes,BUY,0.08899999924198128,1116.067414,99.32999900000002,Will Jake Paul win his boxing match against Anthony Joshua?
1766186835,0x4c136f8b2ffa990f042c0ae60c6acfc98592dfac9dbbe83df09eaf309bfd6b57,0x3493f828a284d03a67123003d4403ede49ae40af,will-anthony-joshua-win-his-boxing-match-against-jake-paul,Yes,BUY,0.89,224.7191,199.999999,Will Anthony Joshua win his boxing match against Jake Paul?
1766186835,0xa4aa6150699e247fd43136ab59174701b13081bef864bbb581dab11da239a61f,0x53757615de1c42b83f893b79d4241a009dc2aeea,boxing-jake-paul-vs-anthony-joshua,Paul,BUY,0.11,2490,273.9,Who will win Jake Paul vs Anthony Joshua?
1766186835,0xb43cdd20f26d42aed90243cab5e944db38046392598c9bfbb6f62e8e0716527c,0xcaf3feb3731b13659dd00336d5902119b6c184a4,sol-updown-15m-1766186100,Up,BUY,0.946969696969697,52.8,50,Solana Up or Down - December 19. 6:15PM-6:30PM ET
1766186833,0x160150e63af12ebdf57c5ceb840a79975d343f1dda55a34017aa200d5fcfce0c,0x10eef83ae877faee32e0c06e7fef349813d79e31,will-corey-booker-win-the-2028-democratic-presidential-nomination-125,No,SELL,0.99,122,120.78,Will Corey Booker win the 2028 Democratic presidential nomination?
1766186833,0x98249760ab7702e03368ed8afc90933e72e5370c5b161d119cd0ea418c92fc87,0xc4df1c9bfbea5ed330ad46da02a92ad369fbecd8,xrp-updown-15m-1766186100,Up,BUY,0.98,102.04,99.9992,XRP Up or Down - December 19. 6:15PM-6:30PM ET
1766186833,0xecfd392882f2ac11316e1a65e96df866a810b84ccc957b585d53e3b1ca4e1015,0xbd95ce4f49090d566ef677759f655c59d4c2e333,btc-updown-15m-1766186100,Up,BUY,0.97,200,194,Bitcoin Up or Down - December 19. 6:15PM-6:30PM ET
1766186831,0xd335a45db74ef9ec386a3d0294a89eaa83259c64142c7d0570c9d0839fa2296f,0x898bad15ccbb68b74b340832f053d149d3115493,btc-updown-15m-1766186100,Up,BUY,0.9680853602282306,146.7639,142.079983,Bitcoin Up or Down - December 19. 6:15PM-6:30PM ET
1766186831,0x3d222f8e6bdc022351f9874d5a3ea2dd716c90b28c208d1c6e0f243505206d69,0x23abf68bb64e2c78a49a531c46813b83f7d01601,will-jake-paul-win-his-boxing-match-against-anthony-joshua,No,BUY,0.9129999916734399,109.529024,99.999998,Will Jake Paul win his boxing match against Anthony Joshua?
1766186831,0xb3a62bc3d6f155bcd05968dcc48a633dfdfc72273bb3583ab31adc1a484f0e7e,0x9156c98b3d2aceccd8aec97cde35ddba2a83fbd3,btc-updown-15m-1766186100,Up,SELL,0.95,106.97,101.6215,Bitcoin Up or Down - December 19. 6:15PM-6:30PM ET
1766186831,0x2322a56b4defe91c62182c48691230197421ec4e2c3b2fa5d2b1bacf01107a1b,0x75c4c1bb46f963538b602c28f98751b2640577f9,eth-updown-15m-1766186100,Up,BUY,0.95,80.68,76.646,Ethereum Up or Down - December 19. 6:15PM-6:30PM ET
1766186829,0xf5f35fadffb2427fcb58486e2833afd6e8ebc2e9fb9136c155148e75f0f1dd72,0xe60a9b0be459d9849bc2339dac20517639ae6a47,lal-vil-bar-2025-12-21-bar,Yes,BUY,0.54,100,54,Will FC Barcelona win on 2025-12-21?
1766186827,0xf7997aefeb348407b2b7b8fb8899e8789a0df1be90011b1b981b81e1f4dd30c6,0xe60a9b0be459d9849bc2339dac20517639ae6a47,lal-vil-bar-2025-12-21-bar,Yes,BUY,0.54,881,475.74,Will FC Barcelona win on 2025-12-21?
1766186825,0xc6102ab9ddb82c51aedbc7872926df1e2b5040b4fe8b5d391d4380fc994ae7d2,0xaa57cd0782fb4583206ce547379e6442db61a128,eth-updown-15m-1766186100,Up,BUY,0.9065683333333333,300,271.9705,Ethereum Up or Down - December 19. 6:15PM-6:30PM ET
1766186825,0x039edc12320f13643b366246d3c831c61b1f18b17e6ec18e7e178313c046ca26,0x197040709ae61627d3685a8d6ce1f9e82e6b398d,will-anthony-joshua-win-his-boxing-match-against-jake-paul,Yes,BUY,0.89,910,809.9,Will Anthony Joshua win his boxing match against Jake Paul?
1766186931,0xc7b20d8b883464471311435a77e336fc8f52e8fe51ca523e39fd048aa9f6fc89,0x204f72f35326db932158cba6adff0b9a1da95e14,cbb-sdkst-wbd-2025-12-19,South Dakota State Jackrabbits,BUY,0.45867638541756395,226.652172,103.959999,South Dakota State Jackrabbits vs. Milwaukee Panthers
1766186929,0x68303f810fca15461ed760cf053bc20d70dc0a5956315264e6d8c24e22d83204,0xde0463ea7f611b065e8ab06bbfbddad75e6dfa37,cbb-sdkst-wbd-2025-12-19,Milwaukee Panthers,BUY,0.55,500,275,South Dakota State Jackrabbits vs. Milwaukee Panthers
1766186925,0x06706909dad70caf881c4208c305a8cbc059076303396febe801d1f0d0432169,0xbacd00c9080a82ded56f504ee8810af732b0ab35,will-michael-jackson-be-named-in-newly-released-epstein-files,No,BUY,0.4769767441860465,430,205.1,Will Michael Jackson be named in newly released Epstein files?
1766186925,0xaed431eb2d9b23ac03a470629434849452da77dc61966938eb143b0a5435ca25,0xdbdd45150249e229eb4ca8aa48a30dca21faa5de,cbb-sdkst-wbd-2025-12-19,Milwaukee Panthers,BUY,0.51,100,51,South Dakota State Jackrabbits vs. Milwaukee Panthers
1766186925,0x321a7c550caff7ead8da8e53fdec0521f2ef669d38e7e00c471acaa7e2610fb0,0x54b56146656e7eef9da02b3a030c18e06e924b31,will-trump-release-the-epstein-files-by-december-19-771,Yes,SELL,0.995,150,149.25,Will Trump release the Epstein files by December 19?
1766186925,0x8abd26d94a5d105a3825b9f948734cb62053a41d58d5aa50a70fda4d370ae23c,0x6f2628a8ac6e3f7bd857657d5316c33822ced136,bitcoin-above-78k-on-december-23,Yes,BUY,0.9879608276165337,230.009083,227.239964,Will the price of Bitcoin be above $78.000 on December 23?
1766186925,0x01d05e83a75bde5655a81ca5e7583bbff27c16f1751bbb819c49f2fe8c76bb2a,0x204f72f35326db932158cba6adff0b9a1da95e14,cbb-sdkst-wbd-2025-12-19,Milwaukee Panthers,BUY,0.51,310,158.1,South Dakota State Jackrabbits vs. Milwaukee Panthers
1766186923,0xf4294e1da7c39f4ad2f02e5053375ea60c2582559e878489692d8eac4ddffc56,0x926df8dd0519e7408636170f3a02989c4e75635e,will-jake-paul-win-by-kotkodq-811,No,BUY,0.964914107669486,545.924237,526.769998,Will Jake Paul win by KO/TKO/DQ?
1766186923,0x5fc898a8f59357a799d9c94716281949aa49c65fd05cb1a0a3efb8dbecc54a58,0xe5b51e78870e032266d9f1768306c6132d4f8aef,will-union-saint-gilloise-win-the-202526-champions-league,No,BUY,0.999,1409.409,1407.999591,Will Union Saint-Gilloise win the 2025–26 Champions League?
1766187019,0x17b37e7ad08dcf8a2bf2a7ac6355ea33e411d655aba98a720752026de842daf8,0x87a8c6ac2e35f7f79a346ce22bdbaa3dc721445c,btc-updown-15m-1766187000,Down,BUY,0.66,106.92,70.5672,Bitcoin Up or Down - December 19. 6:30PM-6:45PM ET
1766187019,0xd8caf933c83988f38683fba9c41543bcb3747c60e1ec4b8d520e7fe6e4215793,0xecf4d3d0a960f0f4460761fe4672a14479799979,us-x-venezuela-military-engagement-by-december-31-391-819-722-945-174-285-817-971-353-859-836-598-255-382-192-983,No,SELL,0.84,700,588,US x Venezuela military engagement by December 31?
1766187019,0xf800c571077b9f972b80b028cd7150530ff4ef49ad8eaeb47187e0ec5bb499d5,0x7f69983eb28245bba0d5083502a78744a8f66162,btc-updown-15m-1766187000,Down,BUY,0.67,75,50.25,Bitcoin Up or Down - December 19. 6:30PM-6:45PM ET
1766187019,0xdddb8811b3578183fac07fa7399c118185f531bb336e7134d4ddb046726013d9,0x87a8c6ac2e35f7f79a346ce22bdbaa3dc721445c,btc-updown-15m-1766187000,Down,BUY,0.67,106.92,71.63640000000001,Bitcoin Up or Down - December 19. 6:30PM-6:45PM ET
1766187017,0xb2dfdf4f23a4b323b0af5c014cb9559353257e1a8a8c0a7ec206a8fdbee2ec49,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,btc-updown-15m-1766187000,Down,BUY,0.65,145,94.25,Bitcoin Up or Down - December 19. 6:30PM-6:45PM ET
1766187017,0xa37e65a5b1f8541b4360e2d3ffd66c9ee87f64f5ec25eaf1509c493bf950c2a1,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,btc-updown-15m-1766187000,Down,BUY,0.63,165.15,104.0445,Bitcoin Up or Down - December 19. 6:30PM-6:45PM ET
1766187017,0x60afa13c9ee8688572db0620255be286c83179eed9bc3a033245bfb7f010d916,0xd91c233d3f0f1e50e3f7a94e61b16c73be47e067,will-the-price-of-bitcoin-be-between-96000-98000-on-december-20,No,BUY,0.999,2550.26,2547.7097400000002,Will the price of Bitcoin be between $96.000 and $98.000 on December 20?
1766187017,0x355c676d2c3e897536d153542c17e31e8e7d8c6be504e21a77120405936c76e4,0x080a53ccb5caf5949d2e67074e8629fe1f249da4,btc-updown-15m-1766187000,Down,BUY,0.53,200,106,Bitcoin Up or Down - December 19. 6:30PM-6:45PM ET
1766187017,0xda4c6965fefaefa1c025057d447a100c1523a236f1331401669db4b34667d127,0x961afce6bd9aec79c5cf09d2d4dac2b434b23361,btc-updown-15m-1766187000,Down,BUY,0.5441872877832818,252.670362,137.499999,Bitcoin Up or Down - December 19. 6:30PM-6:45PM ET
1766187017,0x918e6a8ae430ae7e1cbdc0feb2c0f12eac7534742481f7f27e9daa45f05e4343,0xb63ac06f20eed05d0a34f61116d0580a0afb4064,bitcoin-above-88k-on-december-20,No,BUY,0.34,597,202.98000000000002,Will the price of Bitcoin be above $88.000 on December 20?
1766187017,0x32601d16c6039a6351c72f5caea76f37226961745f360f817225d63716fef6cd,0x6f2628a8ac6e3f7bd857657d5316c33822ced136,bitcoin-above-90k-on-december-20,No,BUY,0.94,4466,4198.04,Will the price of Bitcoin be above $90.000 on December 20?
1766187111,0x3be95bd5d9782914132d6bb9875d5071d5897fae4b87019a2f75e3f8e11fa5d8,0x91654fd592ea5339fc0b1b2f2b30bfffa5e75b98,nhl-van-nyi-2025-12-19,Canucks,BUY,0.45,341.36,153.61200000000002,Canucks vs. Islanders
1766187111,0x304e5bcfdf4e9acf2aa02072182060a13390731100b51a0a645ea3d223e9cad3,0xf5f232033c51448e17ced9f2ff7c91b78b620234,nhl-nj-utah-2025-12-19,Devils,BUY,0.43,227,97.61,Devils vs. Utah
1766187109,0x29e8ca70a45f2ee77654cdc2fabecd57dcdbfe05e78f3f34df902eea33ded99c,0x88b6e6704a2c3bdff2a7b21ce6b1b2e8f3343cff,will-trump-sell-1k-2pt5k-gold-cards-in-2025,No,BUY,0.9482955213353709,85.07,80.6715,Will Trump sell 1k-2.5k Gold Cards in 2025?
1766187109,0xf5e1bd5a778bce319c38c44515a7d341802de7e683971fa43bb094a61844105e,0x87a8c6ac2e35f7f79a346ce22bdbaa3dc721445c,btc-updown-15m-1766187000,Up,SELL,0.2252219728145654,320.76,72.2422,Bitcoin Up or Down - December 19. 6:30PM-6:45PM ET
1766187109,0x06ca3930d2c8d0ab29e4154bb73d15477de9fed83586e80c04b97e06746039ac,0xe60a9b0be459d9849bc2339dac20517639ae6a47,nba-sas-atl-2025-12-19,Spurs,BUY,0.61,500,305,Spurs vs. Hawks
1766187107,0x41b109fe7e1e7faaac8256d93a9ceb537dae98570b0446bbfc15b83c75f7edc2,0xe60a9b0be459d9849bc2339dac20517639ae6a47,nba-sas-atl-2025-12-19,Spurs,BUY,0.61,100,61,Spurs vs. Hawks
1766187107,0x1d044d17c4b2c364739c90316a68ef9bcbabf1da27c6dea728bed003a6e97caf,0x5d4a39cf0dacf8dede662c9e0242674c13815a1a,solana-all-time-high-before-2026,No,BUY,0.997,128.25,127.86525,Solana all time high before 2026?
1766187105,0xf27a5538def3757bf844f1487a7e2fa574fd9aa27f1858e235678bbe1266181b,0x53757615de1c42b83f893b79d4241a009dc2aeea,boxing-jake-paul-vs-anthony-joshua,Paul,BUY,0.11,6006,660.66,Who will win Jake Paul vs Anthony Joshua?
1766187101,0x6b5b35b0d23859c3ca87c7ed93ab417cf0c7707e853bae2c9b82e25452e931b4,0x08c0ec6ab9b37c2cc00030164b31b93a72f54f39,bitcoin-above-80k-on-december-20,Yes,BUY,0.999,67.777,67.709223,Will the price of Bitcoin be above $80.000 on December 20?
1766187101,0x97744a640571705a17942f4911f6d11359c8e49221f410a0c18172f5a2093d7f,0x87a8c6ac2e35f7f79a346ce22bdbaa3dc721445c,btc-updown-15m-1766187000,Down,SELL,0.7547275221349296,962.28,726.2592,Bitcoin Up or Down - December 19. 6:30PM-6:45PM ET
1766187201,0x98e425b74766f45072442798b4b884e1cbe7dc0a33a7dc2910eb475873e45af4,0x6a64b3b9b31608fabfd3124519d3fe318a45efd5,will-trump-release-the-epstein-files-by-december-19-771,Yes,SELL,0.995,93.75,93.28125,Will Trump release the Epstein files by December 19?
1766187199,0x0b2a37c0db8d5b3e745a678043bfc50b31b0a9f3faa7ed16a97e2db107e91661,0xcf6e295f9cc9767eb5579c83177fc87676d4b45b,spx-up-or-down-on-december-19-2025,Up,SELL,0.999,2500,2497.5,S&P 500 (SPX) Up or Down on December 19?
1766187199,0x2a990b32fb7c48e6cb04fa971f2e0c01a4bb881141c4e67fd635fa0213261db5,0x9e9a44961a17a6ab3815e4cd6bb0be51bce3a9a8,will-trump-say-beautiful-coal-or-clean-coal-at-rocky-mount-events-on-friday,Yes,BUY,0.73,135,98.55,Will Trump say "Beautiful Coal" or "Clean Coal" at Rocky Mount events on Friday?
1766187199,0xd40699520b0b49329be09ad49aca64e65aa4a050ad1eab62cf8459abf56f810b,0xc3200394fe335b646d329564c8af614408ca7637,sp500-all-time-high-by-december-31,Yes,BUY,0.5,295.89,147.945,S&P 500 all time high by December 31?
1766187199,0x689169b91e05f3fbcdd7e2b1c5ef1d710ed9d0d12c0c06abe98e74e024cbf2e7,0xb7f55b6d32c2ee3768192d676cd66354f51fc669,nhl-car-fla-2025-12-19-total-5pt5,Under,BUY,0.47,3942,1852.7399999999998,Hurricanes vs. Panthers: O/U 5.5
1766187197,0x982b1079ba341c7047ada09d33d3b5aa86fa72151eea87c08608d8f389d02a99,0xf58416a9f4240d7f192f84f920561c787507d8da,will-sentient-launch-a-token-in-2025,No,BUY,0.9499999981,105.263156,99.999998,Will Sentient launch a token in 2025?
1766187197,0x614b530766849cf4c158a650b9af2c9333ccccced0b1ee51c89fb90f1ac32ad6,0x3c1e0ca47fda726d4711e193f63c44e20ce29514,will-michael-jackson-be-named-in-newly-released-epstein-files,Yes,BUY,0.579999997912,172.413792,99.999999,Will Michael Jackson be named in newly released Epstein files?
1766187197,0x6361af441fc3b3c8041f2c60ef070e23dea4bf977864db13cc9b39cc46be2230,0xa2eef4e96f43568813a5d2ba27ff9f46e7624146,will-david-copperfield-be-named-in-newly-released-epstein-files,Yes,SELL,0.813,120.47,97.94210999999999,Will David Copperfield be named in newly released Epstein files?
1766187195,0xaab52307d9af40d5fa917eb5077bac171cf0442d52469940632e4ee5e0932d6f,0xe60a9b0be459d9849bc2339dac20517639ae6a47,nhl-nj-utah-2025-12-19,Devils,BUY,0.43,565,242.95,Devils vs. Utah
